,Y,textlength,review_count,average_stars,funny_vote_count,useful_vote_count,cool_vote_count,fans
3530,4.0,455,493,4.01,227,636,113,51
3531,3.0,561,10,4.9,0,0,0,0
3532,3.0,1225,2,2.5,1,3,0,0
3533,4.0,455,633,3.64,31,362,36,75
3534,3.0,561,1,5.0,0,0,0,0
3535,5.0,326,1,1.0,0,0,0,0
3536,5.0,326,2,3.0,0,0,0,0
3537,4.0,455,268,3.56,144,293,180,17
3538,5.0,326,21,4.5,111,129,103,3
3539,5.0,1636,435,3.95,3274,27443,14628,59
3540,4.0,455,228,4.24,12,4,6,9
3541,4.0,654,5,3.4,0,0,0,0
3542,1.0,808,1,5.0,0,1,0,0
3543,5.0,320,1355,4.08,878,2994,4561,173
3544,3.0,406,1355,4.08,878,2994,4561,173
3545,5.0,1636,73,3.57,15,35,6,2
3546,5.0,1636,28,4.21,1,2,0,4
3547,5.0,108,1,5.0,0,0,0,0
3548,4.0,455,595,4.04,602,584,576,101
3549,4.0,654,437,3.78,3,6,0,8
3550,3.0,561,1,2.0,0,0,0,1
3551,3.0,941,6,1.67,0,0,0,0
3552,5.0,1636,413,3.03,24871,25264,24804,232
3553,4.0,455,166,3.77,84,153,936,51
3554,3.0,733,361,3.92,107,392,950,111
3555,3.0,561,1,1.0,0,0,0,0
3556,5.0,326,1,5.0,6,0,0,8
3557,1.0,380,1,5.0,6,0,0,8
3558,3.0,941,2,5.0,0,0,0,0
3559,3.0,1225,1,1.0,0,1,0,0
3560,5.0,1636,46,3.94,10,27,3,2
3561,5.0,785,446,3.84,3700,3945,3823,184
3562,3.0,1225,4,4.5,2,1,0,0
3563,4.0,1138,141,3.99,1231,1923,1752,49
3564,4.0,592,3,5.0,3,12,0,1
3565,5.0,111,14,4.5,20,38,14,6
3566,1.0,559,1,4.0,0,1,0,0
3567,5.0,230,5,1.8,1,6,0,0
3568,4.0,1138,69,3.78,2317,2322,2283,7
3569,5.0,1636,206,3.71,514,1249,510,72
3570,5.0,168,3,1.0,0,5,0,0
3571,4.0,1022,1,5.0,0,0,0,0
3572,3.0,561,32,4.12,2,6,3,1
3573,3.0,406,241,4.26,210,1709,564,44
3574,4.0,1026,241,4.26,210,1709,564,44
3575,5.0,1636,127,3.94,193,560,216,4
3576,4.0,191,1,5.0,0,0,0,2
3577,3.0,561,4,4.0,0,1,0,1
3578,5.0,1636,24,3.96,18,26,10,16
3579,5.0,1636,215,4.06,7,16,14,41
3580,3.0,561,2,1.5,1,3,0,0
3581,4.0,592,16,3.59,0,0,0,2
3582,5.0,1636,521,4.57,469,678,523,63
3583,5.0,326,5,4.33,0,0,0,0
3584,5.0,108,48,3.39,25,77,8,54
3585,4.0,1138,322,3.72,222,1317,746,44
3586,5.0,426,12,3.83,1,13,1,0
3587,5.0,326,2,5.0,0,0,0,0
3588,4.0,455,189,4.19,234,335,181,9
3589,5.0,108,3,4.67,0,0,0,0
3590,5.0,108,20,4.35,0,1,0,0
3591,5.0,1636,161,3.35,16,95,6,14
3592,5.0,320,13,3.77,0,0,0,0
3593,4.0,1010,6,3.43,1,4,1,0
3594,4.0,455,149,3.74,18,73,7,11
3595,2.0,737,7,4.57,0,0,0,1
3596,5.0,326,2,4.5,0,8,4,1
3597,5.0,108,1,5.0,0,0,0,0
3598,5.0,1636,115,3.25,1,4,0,1
3599,5.0,293,6,5.0,0,6,1,0
3600,5.0,326,1,5.0,0,1,0,0
3601,4.0,137,1,5.0,0,1,0,0
3602,3.0,406,398,3.73,176,452,358,27
3603,5.0,320,437,3.43,323,516,413,39
3604,5.0,1636,49,4.1,20,19,9,0
3605,1.0,808,3,4.0,0,1,0,0
3606,5.0,1636,202,3.73,1977,4306,3811,30
3607,4.0,1138,12,4.58,0,3,0,2
3608,5.0,326,118,3.83,334,390,895,22
3609,4.0,592,118,3.83,334,390,895,22
3610,5.0,108,8,3.88,0,0,0,0
3611,4.0,455,75,3.92,14,29,17,4
3612,5.0,1636,59,3.33,6,5,18,3
3613,5.0,715,462,3.91,1233,12332,3934,241
3614,3.0,941,2,3.0,0,0,0,0
3615,5.0,320,166,3.77,355,882,201,28
3616,4.0,455,22,4.18,0,7,1,0
3617,4.0,1138,26,3.63,4,11,0,5
3618,5.0,1636,113,3.88,144,363,322,2
3619,4.0,1138,392,3.76,3244,3236,3218,132
3620,4.0,1138,601,3.77,47,81,251,49
3621,5.0,326,601,3.77,47,81,251,49
3622,2.0,1852,601,3.77,47,81,251,49
3623,5.0,326,1,5.0,0,0,0,0
3624,4.0,592,209,4.16,36,285,145,8
3625,5.0,1636,198,4.09,226,238,272,82
3626,4.0,1138,169,3.81,112,208,97,23
3627,5.0,326,2,5.0,0,0,0,0
3628,5.0,326,1,5.0,0,0,0,1
3629,5.0,108,38,3.82,1,1,0,1
3630,2.0,557,36,4.22,25,148,14,13
3631,5.0,108,4,4.75,1,0,1,0
3632,3.0,709,1,4.0,1,2,6,3
3633,5.0,326,2,5.0,0,1,0,0
3634,3.0,1225,1,1.0,0,0,0,0
3635,4.0,1138,146,4.22,0,8,1,9
3636,5.0,1935,84,3.73,2394,3614,2310,22
3637,5.0,1636,158,3.55,0,60,2,25
3638,1.0,499,38,3.09,23,139,3,3
3639,4.0,191,1,5.0,1,4,1,0
3640,3.0,406,174,3.4,12,15,3,49
3641,3.0,561,1,1.0,0,0,0,0
3642,2.0,596,127,3.67,5,30,17,0
3643,5.0,1636,195,3.97,5,7,5,7
3644,2.0,1852,2,5.0,0,1,0,0
3645,5.0,1636,168,3.81,379,455,383,24
3646,3.0,406,145,3.83,82,301,92,23
3647,5.0,1636,74,4.05,1,13,4,8
3648,4.0,1022,3,5.0,0,1,0,0
3649,5.0,785,321,3.69,1618,1379,1049,103
3650,4.0,455,122,4.01,58,301,86,6
3651,1.0,559,1,3.0,0,1,0,3
3652,2.0,596,1681,3.79,40861,44669,43594,324
3653,3.0,733,43,3.67,0,0,1,4
3654,4.0,191,58,3.18,29,32,24,0
3655,4.0,592,85,3.86,2,42,2,2
3656,4.0,191,4,2.0,0,2,0,0
3657,5.0,1636,540,3.71,1383,1400,1364,177
3658,3.0,406,70,4.71,6,3,2,8
3659,5.0,1935,49,4.46,21,226,17,8
3660,3.0,406,49,4.42,2,1,1,5
3661,4.0,1022,213,3.95,6,1346,5,24
3662,5.0,326,7,4.25,0,1,0,1
3663,5.0,1636,75,3.82,34,55,51,4
3664,4.0,1022,383,4.03,2316,2495,2615,68
3665,5.0,1636,608,3.92,178,383,154,34
3666,5.0,326,131,4.02,2,9,2,32
3667,4.0,1138,43,3.93,18,28,3,14
3668,4.0,1138,132,3.88,8,60,18,13
3669,3.0,1225,4,3.25,0,2,0,1
3670,4.0,455,65,3.72,0,19,10,0
3671,5.0,1636,35,3.75,1,20,2,18
3672,5.0,320,489,3.84,105,391,375,49
3673,5.0,785,98,3.72,130,250,205,13
3674,5.0,293,3,3.33,0,9,3,2
3675,5.0,1636,191,4.26,3036,3387,3039,144
3676,5.0,1636,262,3.64,201,81,65,45
3677,3.0,941,1,5.0,0,0,0,0
3678,5.0,108,1,5.0,0,0,0,0
3679,5.0,1636,45,3.24,8,9,11,4
3680,5.0,1636,15,4.31,8,15,12,30
3681,4.0,592,19,4.2,14,84,59,0
3682,5.0,413,2,3.5,0,0,0,0
3683,5.0,108,7,1.33,7,41,1,7
3684,3.0,733,687,3.75,807,2212,1791,108
3685,4.0,1138,29,4.09,4,8,5,2
3686,3.0,406,244,3.25,3,1,3,16
3687,4.0,455,161,4.04,17,34,12,8
3688,3.0,561,1,1.0,0,0,0,0
3689,5.0,326,2,5.0,0,0,0,0
3690,4.0,1138,122,3.72,14,26,34,11
3691,5.0,785,151,3.89,405,550,515,30
3692,5.0,1636,159,3.6,22,183,22,10
3693,2.0,596,624,3.46,6388,7958,7045,169
3694,3.0,406,148,3.59,7,23,3,10
3695,4.0,455,51,4.16,2,240,0,7
3696,4.0,1138,289,4.19,1242,652,684,74
3697,3.0,406,246,3.9,165,456,200,11
3698,3.0,941,18,2.89,4,4,1,0
3699,5.0,1636,14,2.44,6,16,2,1
3700,4.0,1138,88,4.1,41,109,206,11
3701,5.0,1636,21,3.71,5,12,7,2
3702,4.0,191,1,3.0,0,0,0,0
3703,4.0,592,65,4.08,8,31,4,10
3704,4.0,1138,43,3.51,23,57,5,1
3705,3.0,406,123,3.41,21,61,19,6
3706,4.0,191,1,5.0,0,0,0,0
3707,4.0,1138,5,4.86,2,15,2,0
3708,5.0,1636,80,4.13,67,163,81,1
3709,3.0,561,1,5.0,0,0,0,0
3710,5.0,1636,214,4.02,15,109,20,26
3711,3.0,733,274,3.78,14,19,3,15
3712,5.0,108,119,3.88,44,364,182,46
3713,4.0,1138,119,3.88,44,364,182,46
3714,4.0,455,386,3.73,69,759,34,11
3715,4.0,592,52,3.39,11,19,8,4
3716,5.0,413,1,5.0,0,0,0,0
3717,5.0,1636,9,4.67,1,2,0,0
3718,4.0,1138,57,4.14,7,21,421,4
3719,4.0,592,7,3.25,0,9,0,0
3720,5.0,1935,102,4.22,98,153,118,50
3721,5.0,1636,234,4.75,1145,1166,1164,15
3722,3.0,1225,1,4.0,2,1,0,1
3723,3.0,561,1,5.0,0,0,0,0
3724,3.0,561,2,5.0,0,0,0,0
3725,4.0,1138,372,4.03,1009,1075,927,191
3726,5.0,1636,85,4.66,15,16,4,6
3727,5.0,326,2,1.5,0,0,0,0
3728,4.0,1138,8,3.78,28,31,24,1
3729,5.0,1636,61,4.38,19,45,7,14
3730,4.0,191,285,3.98,383,1030,474,114
3731,4.0,455,285,3.98,383,1030,474,114
3732,4.0,1138,430,3.41,33,44,6,20
3733,5.0,1636,616,3.79,155,209,214,178
3734,4.0,654,466,4.04,50,90,63,37
3735,5.0,326,12,4.08,0,0,0,0
3736,3.0,1225,6,3.83,0,4,1,2
3737,5.0,1636,280,3.56,17,60,0,10
3738,5.0,326,1,1.0,0,0,1,0
3739,3.0,941,2,3.0,0,0,0,0
3740,4.0,592,886,3.01,3191,3334,3104,299
3741,3.0,406,176,3.59,604,2543,2448,36
3742,5.0,320,176,3.59,604,2543,2448,36
3743,2.0,596,29,3.79,1,3,3,1
3744,5.0,369,13,3.15,5,24,3,0
3745,2.0,1852,377,3.58,159,329,170,87
3746,3.0,561,377,3.58,159,329,170,87
3747,5.0,1636,168,3.62,6,6,5,9
3748,4.0,455,336,3.79,58,99,100,22
3749,4.0,191,2,3.5,1,2,1,0
3750,4.0,1138,131,3.87,10,7,4,6
3751,4.0,1022,3,5.0,15,28,17,0
3752,4.0,1022,1,5.0,0,0,0,0
3753,5.0,108,135,3.47,114,185,163,5
3754,4.0,99,1,5.0,0,0,0,0
3755,5.0,1636,46,4.67,23,41,87,4
3756,4.0,1022,1,5.0,0,0,0,0
3757,5.0,1935,57,3.46,2,2,3,4
3758,2.0,557,122,3.56,16,34,3,5
3759,4.0,592,359,3.98,15,104,3,9
3760,4.0,1138,17,3.93,255,417,358,8
3761,3.0,941,1,5.0,0,0,0,1
3762,5.0,326,1,5.0,0,0,0,0
3763,5.0,1636,72,3.89,0,3,0,4
3764,5.0,108,111,2.75,1,4,2,7
3765,4.0,1138,99,4.32,0,25,17,13
3766,5.0,108,2,3.0,0,6,0,0
3767,5.0,320,106,3.71,297,292,266,21
3768,4.0,1138,260,3.81,158,216,150,17
3769,5.0,326,2,5.0,0,0,0,0
3770,5.0,1636,67,3.5,15,14,9,5
3771,3.0,561,18,2.26,6,11,6,0
3772,5.0,1636,37,3.67,17,18,7,3
3773,5.0,326,1,5.0,0,0,0,0
3774,4.0,1138,30,3.79,19,37,10,1
3775,4.0,1138,1,1.0,0,0,0,0
3776,4.0,592,160,4.19,315,257,218,73
3777,1.0,380,1,5.0,0,0,0,0
3778,2.0,596,5,4.6,0,1,0,2
3779,1.0,324,2,3.0,0,0,0,0
3780,5.0,1636,79,3.42,4,27,9,6
3781,3.0,561,1,5.0,0,0,0,0
3782,4.0,1138,375,3.67,437,526,381,28
3783,1.0,808,2,5.0,0,1,0,1
3784,5.0,1636,697,3.89,15,127,11,131
3785,4.0,1138,303,3.91,5,16,0,84
3786,5.0,1636,561,3.36,1821,1913,1785,194
3787,3.0,561,1,2.0,0,0,0,0
3788,5.0,326,1,5.0,0,0,0,0
